Month,Week,BU,Country,Global Category,SKU Code,SKU-Desc,Location Code,Location Desc,Total Inv ($K),Active Inv ($K),Blocked Inv ($K),Excess Inv ($K),IWND Inv ($K),Low Inv ($K),NPI Inv ($K),DIFC,Min Bnd Days,Max Bnd Days,RCA,Driver,DIOH Opp,Comments,Included in Provision,Timing of resolution (M),RCA Status
Jan-2022,202205,ANZ,Australia,CHOCOLATE,620762,620762 - 15KG ELITE GEMS,AU51,AU VDC DANDENONG,70,48,0,22,0,0,22,52,22,36,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,4252628,4252628 - 300G CADBURY TWIRL ORIGINAL BITES,AU51,AU VDC DANDENONG,23,2,0,21,0,0,21,999,14,42,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,4228621,4228621 - G B SMOOTH 90G DARK MINT,AU51,AU VDC DANDENONG,45,24,16,5,0,0,21,73,25,53,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,4228611,4228611 - G B SMOOTH 90G DARK 70% COCOA,AU51,AU VDC DANDENONG,44,24,0,20,0,0,20,999,23,51,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,621558,621558 - 45G CADBURY PERKY NANA NZ ONLY,NZ52,NZ ADC AUCKLAND,43,23,0,20,0,0,20,999,20,27,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4224765,4224765 - 150G PASC PINEAPPLE LUMPS M/MALLOW,NZ55,CHRISTCHURCH DC,35,15,0,20,0,0,20,332,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4278174,4278174 - 236G CARAMILK MARBLE BUNNY  GIFTBOX,NZ52,NZ ADC AUCKLAND,49,29,0,20,0,0,20,999,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,GUM & CANDY,4269352,4269352 - 300G PASCALL PINEAPPLE LUMPS LARGE 12CA,NZ52,NZ ADC AUCKLAND,24,4,17,3,0,0,20,52,25,32,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4025516,4025516 - 60G CADBURY MORO GOLD,NZ52,NZ ADC AUCKLAND,40,20,0,20,0,0,20,109,21,56,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,BISCUITS,4256733,4256733 - BEL 180G BARS FIG   PEAR 5CA,AU81,AU AMBIENT DC -GROC,20,0,20,0,0,0,20,0,21,49,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,BISCUITS,855357,855357 - 125G CAPT TABLE CLASSIC,AU86,LINFOX BRISBANE DC,142,123,0,20,0,0,20,64,27,55,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,BISCUITS,855357,855357 - 125G CAPT TABLE CLASSIC,AU87,PERTH DC,53,34,0,20,0,0,20,88,24,52,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,BISCUITS,4260070,4260070 - RITZ 300G CRACKER PEPPER 8CA,AU81,AU AMBIENT DC -GROC,108,88,0,20,0,0,20,65,33,54,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,4266526,4266526 - CAD 32G TWIRL BREAKAWAY MINT,AU51,AU VDC DANDENONG,133,114,0,19,0,0,19,65,18,46,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,4228748,4228748 - FUNDRAISER EUROPE BOX,AU51,AU VDC DANDENONG,71,52,0,19,0,0,19,79,14,42,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,GUM & CANDY,4275588,4275588 - 190G TNCC FRUITS   CREAM BLISS 12CA,AU51,AU VDC DANDENONG,143,124,0,19,0,0,19,42,28,36,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,BISCUITS,4253103,4253103 - RITZ 180G CRACKER BITES CLASSIC 6CA,AU87,PERTH DC,46,27,19,0,0,0,19,49,28,56,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4224657,4224657 - 265G CADBURY FAVOURITES 2018,NZ52,NZ ADC AUCKLAND,80,61,1,18,0,0,19,54,21,35,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,BISCUITS,4267747,4267747 - OREO 133G CHOC PEANUT BUTTER PIE 20CA,AU81,AU AMBIENT DC -GROC,44,25,0,19,0,0,19,999,30,58,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,4269056,4269056 - CAD 150G FLAKE BITES PILLOW 14CA,AU51,AU VDC DANDENONG,94,76,18,0,0,0,18,33,25,53,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4255427,4255427 - 150G PINKY BAR MARSHMALLOW EGG,NZ55,CHRISTCHURCH DC,42,24,0,18,0,0,18,335,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,GUM & CANDY,621983,621983 - 2KG PASCALL JET PLANES,NZ52,NZ ADC AUCKLAND,35,17,0,18,0,0,18,48,15,22,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,GUM & CANDY,4228653,4228653 - 170G PASCALL MINTIES,NZ55,CHRISTCHURCH DC,23,5,6,13,0,0,18,90,18,25,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,BISCUITS,4267751,4267751 - OREO 133G GOLDEN 20CA ANZ,AU81,AU AMBIENT DC -GROC,57,39,18,0,0,0,18,35,33,61,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,BISCUITS,4256350,4256350 - 156G CADBURY COOKIE SOFT CHOC CHIP,NZ52,NZ ADC AUCKLAND,20,0,18,0,0,2,18,7,21,42,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,MEALS,660581,660581 - (4 X 250G) PHILLY ORIG QUAD PACK,AU85,AU CHILLED DC,32,14,0,18,0,0,18,999,19,33,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,4052568,4052568 - 150G CDM MILK (S),AU51,AU VDC DANDENONG,108,91,0,17,0,0,17,40,14,35,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,BISCUITS,4045697,4045697 - 204G OREO WITH CAD CHOCOLATE,NZ52,NZ ADC AUCKLAND,28,10,8,9,0,0,17,49,21,28,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,GUM & CANDY,4228649,4228649 - 150G PASCALL CS MINTS,NZ55,CHRISTCHURCH DC,26,9,0,17,0,0,17,82,21,28,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,640656,640656 - 15G CADBURY STRAWBERRY FREDDO,AU51,AU VDC DANDENONG,35,18,0,17,0,0,17,93,14,42,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4045233,4045233 - 115G CARAMELLO CUTIES,NZ55,CHRISTCHURCH DC,44,27,0,17,0,0,17,333,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,GUM & CANDY,4228648,4228648 - 150G PASCALL IMPERIAL MINTS,NZ55,CHRISTCHURCH DC,23,7,0,17,0,0,17,94,19,26,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,BISCUITS,4253925,4253925 - 133G OREO SDW RED VELVET,AU81,AU AMBIENT DC -GROC,30,0,17,0,0,14,17,22,30,58,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4269302,4269302 - 325G BUZZ BAR MM EGG SHAREPACK 10CA,NZ52,NZ ADC AUCKLAND,61,44,0,16,0,0,16,330,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,GUM & CANDY,4259172,4259172 - 180G TNCC KOMBUCHA,AU51,AU VDC DANDENONG,48,32,0,16,0,0,16,70,10,38,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,GUM & CANDY,610337,610337 - 34G THROATIES HONEY LEMON  NZ,NZ52,NZ ADC AUCKLAND,21,5,0,16,0,0,16,128,22,50,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,GUM & CANDY,4274564,4274564 - PASCALL 160G CHOCMALLOWS VAN 10CA,AU51,AU VDC DANDENONG,22,6,0,16,0,0,16,80,10,24,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4269226,4269226 - CAD 10X360G FRUIT NUT 4CA,NZ52,NZ ADC AUCKLAND,40,24,0,16,0,0,16,54,18,32,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,GUM & CANDY,4253722,4253722 - TNCC 200G SMOOTHIE ORCHARD BL 16CA,NZ52,NZ ADC AUCKLAND,29,13,0,16,0,0,16,999,11,25,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4228515,4228515 - 650G CADBURY SELECTIONS EGG BAG,NZ55,CHRISTCHURCH DC,16,0,0,0,16,0,16,999,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,4273131,4273131 - 640G TOBLERONE MILK CHOC GIFT BOX COSTCO,AU52,AU MDC RINGWOOD,16,0,0,16,0,0,16,101,14,35,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,4228610,4228610 - G B SMOOTH 90G DARK SALTED CARAMEL,AU51,AU VDC DANDENONG,40,25,16,0,0,0,16,53,25,53,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,MEALS,840860,840860 - 23KG DIP  N  DESSERT MIX,AU85,AU CHILLED DC,18,3,0,15,0,0,15,999,14,21,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4266526,4266526 - CAD 32G TWIRL BREAKAWAY MINT,NZ52,NZ ADC AUCKLAND,15,0,0,15,0,0,15,418,17,45,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,4264898,4264898 - CAD 120G SCORCH PNUT 10CA,AU51,AU VDC DANDENONG,15,0,0,15,0,0,15,999,17,45,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,GUM & CANDY,4266794,4266794 - 225G ALDI DOMINION SNAKES,AU51,AU VDC DANDENONG,34,19,0,15,0,0,15,77,28,42,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,GUM & CANDY,4275615,4275615 - 110G PASCALL JELLY GEMS BANGIN  BERRY,AU51,AU VDC DANDENONG,39,24,15,0,0,0,15,32,28,56,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,GUM & CANDY,4269308,4269308 - 120G CADBURY PERKY NANA LUMPS 14CA,NZ55,CHRISTCHURCH DC,15,0,15,0,0,0,15,0,14,28,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4274567,4274567 - CAD 175G CHOCOLATE MARSHMALLOW EGGS 10CA,NZ55,CHRISTCHURCH DC,26,11,0,15,0,0,15,336,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,GUM & CANDY,4269346,4269346 - 140G PASCALL PINEAPPLE LUMPS 14CA,NZ55,CHRISTCHURCH DC,37,22,0,15,0,0,15,50,14,28,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,BISCUITS,4265489,4265489 - RITZ 160G SDW CHOCOLATE 10CA,AU81,AU AMBIENT DC -GROC,29,14,6,9,0,0,15,98,28,56,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4264092,4264092 - 124G CADBURY FREDDO EGG GIFT BOX 21,NZ52,NZ ADC AUCKLAND,50,35,0,15,0,0,15,333,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4269303,4269303 - 325G LARGE MARSHMALLOW EGG BAG 10CA,NZ55,CHRISTCHURCH DC,34,20,0,15,0,0,15,335,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4278565,4278565 - 246G CDM COCONUT SURPRISE EGG GB 22,NZ52,NZ ADC AUCKLAND,61,46,0,15,0,0,15,358,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4259780,4259780 - 243G CADBURY DAIRY MILK EGG BAG 21,NZ52,NZ ADC AUCKLAND,35,21,0,14,0,0,14,332,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,BISCUITS,4021495,4021495 - BEL 253G SANDW STRAWBERRY 8CA,AU51,AU VDC DANDENONG,104,89,14,0,0,0,14,29,26,54,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,615610,615610 - 15KG EBONY BUTTONS SG,AU51,AU VDC DANDENONG,89,75,0,14,0,0,14,36,16,30,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,GUM & CANDY,617569,617569 - PASCALL FRUIT BURST 12X400G NZ,NZ55,CHRISTCHURCH DC,19,4,0,14,0,0,14,125,21,35,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4274567,4274567 - CAD 175G CHOCOLATE MARSHMALLOW EGGS 10CA,NZ52,NZ ADC AUCKLAND,67,53,0,14,0,0,14,330,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,BISCUITS,4228703,4228703 - 250G RITZ BREAKZ ORIGINAL,AU81,AU AMBIENT DC -GROC,58,43,0,14,0,0,14,71,26,54,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,BISCUITS,4253102,4253102 - RITZ 180G CRACKER BITES SOUR CREAM 6CA,AU81,AU AMBIENT DC -GROC,39,0,14,0,0,25,14,11,28,56,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,BISCUITS,4256065,4256065 - OREO 266G  ORIG 8CA,AU81,AU AMBIENT DC -GROC,38,24,0,14,0,0,14,999,28,56,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,620768,620768 - 15KG JULIUS BUTTONS,AU51,AU VDC DANDENONG,35,21,0,14,0,0,14,48,17,31,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,GUM & CANDY,4260653,4260653 - STR 6X37.8G MANGO 6CA,AU51,AU VDC DANDENONG,20,6,0,14,0,0,14,361,37,65,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4224802,4224802 - 182G CDM OREO GIFT BOX,NZ52,NZ ADC AUCKLAND,78,64,0,14,0,0,14,334,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4256083,4256083 - 110G CADBURY CARAMILK EGG BAG,NZ52,NZ ADC AUCKLAND,36,22,0,14,0,0,14,330,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,4253160,4253160 - 58G CADBURY CARAMILK TWIRL 2019,AU51,AU VDC DANDENONG,118,104,0,13,0,0,13,64,21,56,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4008863,4008863 - 130G PINEAPPLE LUMPS CASKET,NZ55,CHRISTCHURCH DC,54,41,0,13,0,0,13,357,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,GUM & CANDY,4228651,4228651 - 170G PASCALL MILKSHAKES,NZ55,CHRISTCHURCH DC,19,6,6,7,0,0,13,55,14,21,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,GUM & CANDY,643148,643148 - 6KG PASCALL PINEAPPLE PIECES,NZ52,NZ ADC AUCKLAND,19,6,5,8,0,0,13,61,16,23,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,4277338,4277338 - CAD 10X360G CDM SPC 2021 4CA,AU51,AU VDC DANDENONG,13,0,0,13,0,0,13,447,12,26,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,BISCUITS,4051155,4051155 - 300G RITZ CRACKER ORIGINAL,AU87,PERTH DC,146,134,0,13,0,0,13,59,26,54,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4228731,4228731 - 193G CREME EGG GIFT BOX,NZ55,CHRISTCHURCH DC,28,15,0,13,0,0,13,360,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4269303,4269303 - 325G LARGE MARSHMALLOW EGG BAG 10CA,NZ52,NZ ADC AUCKLAND,32,19,0,13,0,0,13,330,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,BISCUITS,4050265,4050265 - 27PK OREO WAFER CHOCOLATE,AU51,AU VDC DANDENONG,155,143,0,12,0,0,12,68,34,62,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4274881,4274881 - 25G HUMPTY EGG WITH BEANIES PPT MIXED,NZ52,NZ ADC AUCKLAND,12,0,0,0,12,0,12,999,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4266523,4266523 - 180G OLD GOLD BREAKAWAY TABLET,NZ52,NZ ADC AUCKLAND,14,2,12,0,0,0,12,18,14,42,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,BISCUITS,4265569,4265569 - RITZ 180G CRACKER BITES CHEESE 6CA,AU87,PERTH DC,58,46,0,12,0,0,12,100,28,56,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,GUM & CANDY,4269352,4269352 - 300G PASCALL PINEAPPLE LUMPS LARGE 12CA,NZ55,CHRISTCHURCH DC,14,2,8,5,0,0,12,87,18,32,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,GUM & CANDY,4275412,4275412 - 120G CADBURY PERKY NANA LUMPS 14CA,NZ52,NZ ADC AUCKLAND,26,14,12,0,0,0,12,20,14,28,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,4265567,4265567 - CAD 260G CARAMILK BAKING CHIPS 6CA,AU51,AU VDC DANDENONG,99,87,12,0,0,0,12,39,21,49,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4261523,4261523 - 234G CAD FREDDO MIX SHAREPACK,NZ52,NZ ADC AUCKLAND,31,19,0,12,0,0,12,597,17,45,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4276241,4276241 - 880G CADBURY EASTER FAVOURITES CREME EGG,NZ55,CHRISTCHURCH DC,14,2,0,12,0,0,12,332,14,28,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,620758,620758 - 15KG GOLD BUTTONS,AU51,AU VDC DANDENONG,44,32,0,12,0,0,12,49,16,30,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,4253863,4253863 - CAD 8X150G CDM MULTIPACK 14CA,AU51,AU VDC DANDENONG,74,62,0,12,0,0,12,54,28,42,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,BISCUITS,4266687,4266687 - OREO 133G COOKIE SMORES 20CA,AU81,AU AMBIENT DC -GROC,39,27,0,12,0,0,12,109,30,58,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,4052578,4052578 - 150G CDM HAZELNUT (S),AU51,AU VDC DANDENONG,68,56,0,12,0,0,12,54,14,42,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4264144,4264144 - 130G CADBURY HUMPTY EGG GIFT BOX 21,NZ52,NZ ADC AUCKLAND,57,46,0,12,0,0,12,333,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4268528,4268528 - 144G CDM SAVE FREDDO SHAREPACK,NZ52,NZ ADC AUCKLAND,12,0,0,12,0,0,12,50,0,1,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,GUM & CANDY,4275615,4275615 - 110G PASCALL JELLY GEMS BANGIN  BERRY,NZ52,NZ ADC AUCKLAND,42,30,0,12,0,0,12,60,21,49,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,649955,649955 - 180G CADBURY CRUNCHIE SHAREPACK,AU51,AU VDC DANDENONG,14,2,0,12,0,0,12,492,15,43,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,4052573,4052573 - 150G CDM CARAMELLO,AU51,AU VDC DANDENONG,46,35,0,11,0,0,11,72,14,56,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,621878,621878 - 150G CAD DARK PPMINT M/M EGG 6PK,NZ55,CHRISTCHURCH DC,21,10,0,11,0,0,11,334,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4228721,4228721 - 373G CADBURY FAVOURITES,NZ52,NZ ADC AUCKLAND,19,8,0,11,0,0,11,67,24,38,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4224801,4224801 - 176G CADBURY DAIRY MILK GIFT BOX,NZ55,CHRISTCHURCH DC,18,7,0,11,0,0,11,360,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4255637,4255637 - CAD 570G FAVOU PARTY PACK REFRESH 9CA,NZ52,NZ ADC AUCKLAND,11,0,11,0,0,0,11,0,20,48,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,BISCUITS,962808,962808 - 300G BVITA BFAST BISC HONEY   NUT,AU86,LINFOX BRISBANE DC,125,114,0,11,0,0,11,68,28,56,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,620736,620736 - 5KG SIENNA BUTTONS SG,AU51,AU VDC DANDENONG,31,21,0,11,0,0,11,43,16,30,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4224804,4224804 - 184G CADBURY CRUNCHIE GIFT BOX,NZ55,CHRISTCHURCH DC,25,15,0,11,0,0,11,360,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,GUM & CANDY,4228648,4228648 - 150G PASCALL IMPERIAL MINTS,NZ52,NZ ADC AUCKLAND,55,44,0,11,0,0,11,76,28,56,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,BISCUITS,4265569,4265569 - RITZ 180G CRACKER BITES CHEESE 6CA,AU81,AU AMBIENT DC -GROC,188,177,0,11,0,0,11,60,28,56,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4224803,4224803 - 193G CADBURY CARAMELLO GIFT BOX,NZ55,CHRISTCHURCH DC,17,6,0,11,0,0,11,361,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4259847,4259847 - 110G CAD CREME EGG MINIS EGG BAG 21,NZ52,NZ ADC AUCKLAND,24,13,0,11,0,0,11,331,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,BISCUITS,4253925,4253925 - 133G OREO SDW RED VELVET,NZ52,NZ ADC AUCKLAND,26,16,11,0,0,0,11,53,28,56,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,MEALS,871430,871430 - 250G PHILLY SPREADABLE,AU85,AU CHILLED DC,124,0,11,0,0,113,11,7,14,21,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4258491,4258491 - 125G CADBURY CARAMILK BUNNY 21,NZ52,NZ ADC AUCKLAND,35,24,0,11,0,0,11,333,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,620766,620766 - 15KG CLASSIQUE BUTTONS SG,AU51,AU VDC DANDENONG,120,110,0,10,0,0,10,35,17,31,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,GUM & CANDY,617557,617557 - PASCALL FRUIT BURST 3X2KG NZ,NZ55,CHRISTCHURCH DC,13,3,0,10,0,0,10,122,21,28,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,GUM & CANDY,684098,684098 - 2KG PASCALL MILK BOTTLES,NZ52,NZ ADC AUCKLAND,12,2,0,10,0,0,10,160,21,28,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,BISCUITS,4267735,4267735 - 454G OREO CRUMBS (24),NZ52,NZ ADC AUCKLAND,19,9,0,10,0,0,10,88,32,39,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4277354,4277354 - CAD 170G CDM MINI EGGS BLOCK 4CA,NZ52,NZ ADC AUCKLAND,10,0,0,10,0,0,10,509,14,21,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,CHOCOLATE,4265624,4265624 - OLD GOLD 120G FRUIT   NUT BITES 10CA,AU51,AU VDC DANDENONG,10,0,0,10,0,0,10,999,21,49,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4052788,4052788 - 180G CAD OLD GOLD ROAST ALMOND,NZ52,NZ ADC AUCKLAND,18,9,0,10,0,0,10,82,21,42,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4253160,4253160 - 58G CADBURY CARAMILK TWIRL 2019,NZ52,NZ ADC AUCKLAND,32,23,0,10,0,0,10,90,31,66,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4259985,4259985 - 162G MINI EGG GIFTBOX 21,NZ55,CHRISTCHURCH DC,23,13,0,10,0,0,10,358,14,329,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4278865,4278865 - CAD 352G FAVOURITES DARK PERMANENT 9CA,NZ52,NZ ADC AUCKLAND,15,5,0,10,0,0,10,78,14,42,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4224842,4224842 - 120G TOBLERONE GIFT POUCH,NZ52,NZ ADC AUCKLAND,17,7,0,10,0,0,10,98,21,49,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,Australia,GUM & CANDY,4280318,4280318 - 1.5KG SPK ORIGINAL COSTCO,AU51,AU VDC DANDENONG,36,26,0,10,0,0,10,55,28,35,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,CHOCOLATE,4261291,4261291 - CAD 58G TWIRL BREAKAWAY,NZ52,NZ ADC AUCKLAND,18,8,7,3,0,0,10,46,19,33,,Supply,Y,,,,RCA Missing
Jan-2022,202205,ANZ,New Zealand,GUM & CANDY,621971,621971 - 2KG PASCALL PLANES,NZ52,NZ ADC AUCKLAND,12,2,0,10,0,0,10,157,28,35,,Supply,Y,,,,RCA Missing
